K,Accuracy
1,0.4666666666666667
2,0.4666666666666667
3,0.5666666666666667
4,0.5666666666666667
5,0.5666666666666667
6,0.6333333333333333
7,0.6
8,0.5666666666666667
9,0.5
10,0.5666666666666667
11,0.5666666666666667
12,0.6333333333333333
13,0.5333333333333333
14,0.5666666666666667
15,0.6
16,0.5333333333333333
17,0.6
18,0.5666666666666667
19,0.5666666666666667
20,0.5666666666666667
